id,sales
0,11.755583084552674
1,12.777139551908977
2,14.03824994858291
3,15.182845440613622
4,15.610866102127426
5,16.190928217145338
6,18.07980908658052
7,11.755583084552674
8,12.777139551908977
9,14.03824994858291
10,15.182845440613622
11,15.610866102127426
12,16.190928217145338
13,18.07980908658052
14,11.755583084552674
15,12.777139551908977
16,14.03824994858291
17,15.182845440613622
18,15.610866102127426
19,16.190928217145338
20,18.07980908658052
21,11.755583084552674
22,12.777139551908977
23,14.03824994858291
24,15.182845440613622
25,15.610866102127426
26,16.190928217145338
27,18.07980908658052
28,11.755583084552674
29,12.777139551908977
30,14.03824994858291
31,16.330840155263786
32,16.730216671777026
33,18.321954299232264
34,20.36625809159706
35,13.187970734052694
36,14.542482442839383
37,15.744148046888316
38,16.330840155263786
39,16.730216671777026
40,18.321954299232264
41,20.36625809159706
42,13.187970734052694
43,14.542482442839383
44,15.744148046888316
45,16.330840155263786
46,16.730216671777026
47,18.321954299232264
48,20.36625809159706
49,13.187970734052694
50,14.542482442839383
51,15.744148046888316
52,16.330840155263786
53,16.730216671777026
54,18.321954299232264
55,20.36625809159706
56,13.187970734052694
57,14.542482442839383
58,15.744148046888316
59,16.986793840919404
60,18.486859419553102
61,20.767299018087353
62,22.928306897581344
63,14.097443863307918
64,15.517482917425443
65,17.23666844332884
66,16.986793840919404
67,18.486859419553102
68,20.767299018087353
69,22.928306897581344
70,14.097443863307918
71,15.517482917425443
72,17.23666844332884
73,16.986793840919404
74,18.486859419553102
75,20.767299018087353
76,22.928306897581344
77,14.097443863307918
78,15.517482917425443
79,17.23666844332884
80,16.986793840919404
81,18.486859419553102
82,20.767299018087353
83,22.928306897581344
84,14.097443863307918
85,15.517482917425443
86,17.23666844332884
87,16.986793840919404
88,18.486859419553102
89,20.767299018087353
90,17.068449436124823
91,19.268341413175516
92,19.702175858174417
93,20.83688481486731
94,23.244859051616142
95,23.783723893752125
96,23.957789991935638
97,17.068449436124823
98,19.268341413175516
99,19.702175858174417
100,20.83688481486731
101,23.244859051616142
102,23.783723893752125
103,23.957789991935638
104,17.068449436124823
105,19.268341413175516
106,19.702175858174417
107,20.83688481486731
108,23.244859051616142
109,23.783723893752125
110,23.957789991935638
111,17.068449436124823
112,19.268341413175516
113,19.702175858174417
114,20.83688481486731
115,23.244859051616142
116,23.783723893752125
117,23.957789991935638
118,17.068449436124823
119,19.268341413175516
120,19.702175858174417
121,22.61193702554496
122,24.92521964446869
123,26.95533699871429
124,27.568984823229222
125,17.857427532849886
126,21.316150255659657
127,21.729782277012557
128,22.61193702554496
129,24.92521964446869
130,26.95533699871429
131,27.568984823229222
132,17.857427532849886
133,21.316150255659657
134,21.729782277012557
135,22.61193702554496
136,24.92521964446869
137,26.95533699871429
138,27.568984823229222
139,17.857427532849886
140,21.316150255659657
141,21.729782277012557
142,22.61193702554496
143,24.92521964446869
144,26.95533699871429
145,27.568984823229222
146,17.857427532849886
147,21.316150255659657
148,21.729782277012557
149,26.59326591437702
150,29.49909082120162
151,32.004890141494805
152,33.21996032704084
153,21.781105434787438
154,25.26774302212943
155,26.24362592283313
156,26.59326591437702
157,29.49909082120162
158,32.004890141494805
159,33.21996032704084
160,21.781105434787438
161,25.26774302212943
162,26.24362592283313
163,26.59326591437702
164,29.49909082120162
165,32.004890141494805
166,33.21996032704084
167,21.781105434787438
168,25.26774302212943
169,26.24362592283313
170,26.59326591437702
171,29.49909082120162
172,32.004890141494805
173,33.21996032704084
174,21.781105434787438
175,25.26774302212943
176,26.24362592283313
177,26.59326591437702
178,29.49909082120162
179,32.004890141494805
180,16.984941015661107
181,18.750594230761973
182,18.92614783051309
183,18.641891115898055
184,20.936237859323942
185,21.41950974638207
186,20.857042076776413
187,16.984941015661107
188,18.750594230761973
189,18.92614783051309
190,18.641891115898055
191,20.936237859323942
192,21.41950974638207
193,20.857042076776413
194,16.984941015661107
195,18.750594230761973
196,18.92614783051309
197,18.641891115898055
198,20.936237859323942
199,21.41950974638207
200,20.857042076776413
201,16.984941015661107
202,18.750594230761973
203,18.92614783051309
204,18.641891115898055
205,20.936237859323942
206,21.41950974638207
207,20.857042076776413
208,16.984941015661107
209,18.750594230761973
210,18.92614783051309
211,20.14856378900661
212,22.05300000408699
213,24.238160309497918
214,24.220751395141114
215,17.473396669480874
216,20.537436039735347
217,20.685374711782128
218,20.14856378900661
219,22.05300000408699
220,24.238160309497918
221,24.220751395141114
222,17.473396669480874
223,20.537436039735347
224,20.685374711782128
225,20.14856378900661
226,22.05300000408699
227,24.238160309497918
228,24.220751395141114
229,17.473396669480874
230,20.537436039735347
231,20.685374711782128
232,20.14856378900661
233,22.05300000408699
234,24.238160309497918
235,24.220751395141114
236,17.473396669480874
237,20.537436039735347
238,20.685374711782128
239,23.853689275582326
240,26.19603580431268
241,28.385433312709946
242,28.41541876784723
243,20.74804163078299
244,23.91811913021295
245,24.557572449626864
246,23.853689275582326
247,26.19603580431268
248,28.385433312709946
249,28.41541876784723
250,20.74804163078299
251,23.91811913021295
252,24.557572449626864
253,23.853689275582326
254,26.19603580431268
255,28.385433312709946
256,28.41541876784723
257,20.74804163078299
258,23.91811913021295
259,24.557572449626864
260,23.853689275582326
261,26.19603580431268
262,28.385433312709946
263,28.41541876784723
264,20.74804163078299
265,23.91811913021295
266,24.557572449626864
267,23.853689275582326
268,26.19603580431268
269,28.385433312709946
270,14.207767143978224
271,16.136991986039636
272,16.615479261990014
273,17.129235151167716
274,18.39087739925263
275,19.126654160539744
276,19.513030617012664
277,14.207767143978224
278,16.136991986039636
279,16.615479261990014
280,17.129235151167716
281,18.39087739925263
282,19.126654160539744
283,19.513030617012664
284,14.207767143978224
285,16.136991986039636
286,16.615479261990014
287,17.129235151167716
288,18.39087739925263
289,19.126654160539744
290,19.513030617012664
291,14.207767143978224
292,16.136991986039636
293,16.615479261990014
294,17.129235151167716
295,18.39087739925263
296,19.126654160539744
297,19.513030617012664
298,14.207767143978224
299,16.136991986039636
300,16.615479261990014
301,18.170322817503667
302,19.129720187008672
303,21.23048378186943
304,22.22525480324956
305,15.371861143881462
306,17.566521398836315
307,18.092294737470613
308,18.170322817503667
309,19.129720187008672
310,21.23048378186943
311,22.22525480324956
312,15.371861143881462
313,17.566521398836315
314,18.092294737470613
315,18.170322817503667
316,19.129720187008672
317,21.23048378186943
318,22.22525480324956
319,15.371861143881462
320,17.566521398836315
321,18.092294737470613
322,18.170322817503667
323,19.129720187008672
324,21.23048378186943
325,22.22525480324956
326,15.371861143881462
327,17.566521398836315
328,18.092294737470613
329,21.640147607805368
330,24.42031942345072
331,26.556620340279437
332,27.63938130727465
333,17.511732065468056
334,20.55957944995138
335,21.564832264836536
336,21.640147607805368
337,24.42031942345072
338,26.556620340279437
339,27.63938130727465
340,17.511732065468056
341,20.55957944995138
342,21.564832264836536
343,21.640147607805368
344,24.42031942345072
345,26.556620340279437
346,27.63938130727465
347,17.511732065468056
348,20.55957944995138
349,21.564832264836536
350,21.640147607805368
351,24.42031942345072
352,26.556620340279437
353,27.63938130727465
354,17.511732065468056
355,20.55957944995138
356,21.564832264836536
357,21.640147607805368
358,24.42031942345072
359,26.556620340279437
360,10.260429484505599
361,11.367789680950894
362,11.618536657459984
363,12.309245144838364
364,14.173613446089947
365,14.189195288814075
366,13.743247399633013
367,10.260429484505599
368,11.367789680950894
369,11.618536657459984
370,12.309245144838364
371,14.173613446089947
372,14.189195288814075
373,13.743247399633013
374,10.260429484505599
375,11.367789680950894
376,11.618536657459984
377,12.309245144838364
378,14.173613446089947
379,14.189195288814075
380,13.743247399633013
381,10.260429484505599
382,11.367789680950894
383,11.618536657459984
384,12.309245144838364
385,14.173613446089947
386,14.189195288814075
387,13.743247399633013
388,10.260429484505599
389,11.367789680950894
390,11.618536657459984
391,13.332761730669453
392,15.508439770868533
393,16.59440822503997
394,16.333155423295892
395,11.953200142961384
396,13.251677399022368
397,13.565519744974413
398,13.332761730669453
399,15.508439770868533
400,16.59440822503997
401,16.333155423295892
402,11.953200142961384
403,13.251677399022368
404,13.565519744974413
405,13.332761730669453
406,15.508439770868533
407,16.59440822503997
408,16.333155423295892
409,11.953200142961384
410,13.251677399022368
411,13.565519744974413
412,13.332761730669453
413,15.508439770868533
414,16.59440822503997
415,16.333155423295892
416,11.953200142961384
417,13.251677399022368
418,13.565519744974413
419,15.941866498243526
420,17.772802195721304
421,18.73921791217151
422,18.681577277199516
423,13.016490261727771
424,15.222725930092185
425,16.013990604941405
426,15.941866498243526
427,17.772802195721304
428,18.73921791217151
429,18.681577277199516
430,13.016490261727771
431,15.222725930092185
432,16.013990604941405
433,15.941866498243526
434,17.772802195721304
435,18.73921791217151
436,18.681577277199516
437,13.016490261727771
438,15.222725930092185
439,16.013990604941405
440,15.941866498243526
441,17.772802195721304
442,18.73921791217151
443,18.681577277199516
444,13.016490261727771
445,15.222725930092185
446,16.013990604941405
447,15.941866498243526
448,17.772802195721304
449,18.73921791217151
450,10.412549552786583
451,11.196911812746439
452,11.364059534610174
453,12.429486823496784
454,14.57356369920525
455,14.782164160935858
456,14.629623332348519
457,10.412549552786583
458,11.196911812746439
459,11.364059534610174
460,12.429486823496784
461,14.57356369920525
462,14.782164160935858
463,14.629623332348519
464,10.412549552786583
465,11.196911812746439
466,11.364059534610174
467,12.429486823496784
468,14.57356369920525
469,14.782164160935858
470,14.629623332348519
471,10.412549552786583
472,11.196911812746439
473,11.364059534610174
474,12.429486823496784
475,14.57356369920525
476,14.782164160935858
477,14.629623332348519
478,10.412549552786583
479,11.196911812746439
480,11.364059534610174
481,12.904382527690476
482,15.012419486200555
483,16.08634562529504
484,16.238539340439853
485,11.019188140393299
486,12.424474916838358
487,12.761603249304258
488,12.904382527690476
489,15.012419486200555
490,16.08634562529504
491,16.238539340439853
492,11.019188140393299
493,12.424474916838358
494,12.761603249304258
495,12.904382527690476
496,15.012419486200555
497,16.08634562529504
498,16.238539340439853
499,11.019188140393299
500,12.424474916838358
501,12.761603249304258
502,12.904382527690476
503,15.012419486200555
504,16.08634562529504
505,16.238539340439853
506,11.019188140393299
507,12.424474916838358
508,12.761603249304258
509,16.026486438859116
510,17.68647735392984
511,18.676595589298515
512,19.020842478002326
513,12.625782265823876
514,14.957235332991399
515,15.908501450618433
516,16.026486438859116
517,17.68647735392984
518,18.676595589298515
519,19.020842478002326
520,12.625782265823876
521,14.957235332991399
522,15.908501450618433
523,16.026486438859116
524,17.68647735392984
525,18.676595589298515
526,19.020842478002326
527,12.625782265823876
528,14.957235332991399
529,15.908501450618433
530,16.026486438859116
531,17.68647735392984
532,18.676595589298515
533,19.020842478002326
534,12.625782265823876
535,14.957235332991399
536,15.908501450618433
537,16.026486438859116
538,17.68647735392984
539,18.676595589298515
540,9.386583901531171
541,10.2907414146454
542,10.81045984337593
543,11.24282833286392
544,12.765589007863484
545,12.599982251726088
546,13.030960765074878
547,9.386583901531171
548,10.2907414146454
549,10.81045984337593
550,11.24282833286392
551,12.765589007863484
552,12.599982251726088
553,13.030960765074878
554,9.386583901531171
555,10.2907414146454
556,10.81045984337593
557,11.24282833286392
558,12.765589007863484
559,12.599982251726088
560,13.030960765074878
561,9.386583901531171
562,10.2907414146454
563,10.81045984337593
564,11.24282833286392
565,12.765589007863484
566,12.599982251726088
567,13.030960765074878
568,9.386583901531171
569,10.2907414146454
570,10.81045984337593
571,12.044848763029307
572,13.819127818236222
573,14.21341715084098
574,14.882427445065417
575,10.06239567430003
576,11.60580013366989
577,12.104537239629652
578,12.044848763029307
579,13.819127818236222
580,14.21341715084098
581,14.882427445065417
582,10.06239567430003
583,11.60580013366989
584,12.104537239629652
585,12.044848763029307
586,13.819127818236222
587,14.21341715084098
588,14.882427445065417
589,10.06239567430003
590,11.60580013366989
591,12.104537239629652
592,12.044848763029307
593,13.819127818236222
594,14.21341715084098
595,14.882427445065417
596,10.06239567430003
597,11.60580013366989
598,12.104537239629652
599,15.26446815343041
600,16.29094439837093
601,16.601425827249898
602,17.46248929503336
603,11.473961005805482
604,14.032566384754785
605,15.090528462258021
606,15.26446815343041
607,16.29094439837093
608,16.601425827249898
609,17.46248929503336
610,11.473961005805482
611,14.032566384754785
612,15.090528462258021
613,15.26446815343041
614,16.29094439837093
615,16.601425827249898
616,17.46248929503336
617,11.473961005805482
618,14.032566384754785
619,15.090528462258021
620,15.26446815343041
621,16.29094439837093
622,16.601425827249898
623,17.46248929503336
624,11.473961005805482
625,14.032566384754785
626,15.090528462258021
627,15.26446815343041
628,16.29094439837093
629,16.601425827249898
630,15.74630681952892
631,18.836598261770533
632,17.3721154648371
633,17.82089311260986
634,21.22879569944076
635,22.179165557417388
636,23.9346727023952
637,15.74630681952892
638,18.836598261770533
639,17.3721154648371
640,17.82089311260986
641,21.22879569944076
642,22.179165557417388
643,23.9346727023952
644,15.74630681952892
645,18.836598261770533
646,17.3721154648371
647,17.82089311260986
648,21.22879569944076
649,22.179165557417388
650,23.9346727023952
651,15.74630681952892
652,18.836598261770533
653,17.3721154648371
654,17.82089311260986
655,21.22879569944076
656,22.179165557417388
657,23.9346727023952
658,15.74630681952892
659,18.836598261770533
660,17.3721154648371
661,21.096881202699375
662,24.2268511237843
663,25.909827649221256
664,28.287979942987562
665,18.03268424092829
666,20.848526354138208
667,20.144744593948836
668,21.096881202699375
669,24.2268511237843
670,25.909827649221256
671,28.287979942987562
672,18.03268424092829
673,20.848526354138208
674,20.144744593948836
675,21.096881202699375
676,24.2268511237843
677,25.909827649221256
678,28.287979942987562
679,18.03268424092829
680,20.848526354138208
681,20.144744593948836
682,21.096881202699375
683,24.2268511237843
684,25.909827649221256
685,28.287979942987562
686,18.03268424092829
687,20.848526354138208
688,20.144744593948836
689,26.18041172139736
690,28.718721951221738
691,30.46720836119814
692,33.03248160969747
693,21.276490901878518
694,24.773450712227387
695,24.868687151696108
696,26.18041172139736
697,28.718721951221738
698,30.46720836119814
699,33.03248160969747
700,21.276490901878518
701,24.773450712227387
702,24.868687151696108
703,26.18041172139736
704,28.718721951221738
705,30.46720836119814
706,33.03248160969747
707,21.276490901878518
708,24.773450712227387
709,24.868687151696108
710,26.18041172139736
711,28.718721951221738
712,30.46720836119814
713,33.03248160969747
714,21.276490901878518
715,24.773450712227387
716,24.868687151696108
717,26.18041172139736
718,28.718721951221738
719,30.46720836119814
720,13.989442791183581
721,17.650406672078784
722,17.070396783168533
723,17.017664035024957
724,19.841555808571897
725,21.44185383867456
726,21.366314675297573
727,13.989442791183581
728,17.650406672078784
729,17.070396783168533
730,17.017664035024957
731,19.841555808571897
732,21.44185383867456
733,21.366314675297573
734,13.989442791183581
735,17.650406672078784
736,17.070396783168533
737,17.017664035024957
738,19.841555808571897
739,21.44185383867456
740,21.366314675297573
741,13.989442791183581
742,17.650406672078784
743,17.070396783168533
744,17.017664035024957
745,19.841555808571897
746,21.44185383867456
747,21.366314675297573
748,13.989442791183581
749,17.650406672078784
750,17.070396783168533
751,18.582742220111914
752,21.079419399916787
753,23.38549879604383
754,24.03231900749609
755,15.601216497322325
756,18.776441165529285
757,18.308504284719305
758,18.582742220111914
759,21.079419399916787
760,23.38549879604383
761,24.03231900749609
762,15.601216497322325
763,18.776441165529285
764,18.308504284719305
765,18.582742220111914
766,21.079419399916787
767,23.38549879604383
768,24.03231900749609
769,15.601216497322325
770,18.776441165529285
771,18.308504284719305
772,18.582742220111914
773,21.079419399916787
774,23.38549879604383
775,24.03231900749609
776,15.601216497322325
777,18.776441165529285
778,18.308504284719305
779,22.6703304849115
780,24.430599549038526
781,26.74024478795858
782,27.525765576846737
783,18.042018908993604
784,21.81928522622363
785,21.897853136100792
786,22.6703304849115
787,24.430599549038526
788,26.74024478795858
789,27.525765576846737
790,18.042018908993604
791,21.81928522622363
792,21.897853136100792
793,22.6703304849115
794,24.430599549038526
795,26.74024478795858
796,27.525765576846737
797,18.042018908993604
798,21.81928522622363
799,21.897853136100792
800,22.6703304849115
801,24.430599549038526
802,26.74024478795858
803,27.525765576846737
804,18.042018908993604
805,21.81928522622363
806,21.897853136100792
807,22.6703304849115
808,24.430599549038526
809,26.74024478795858
810,13.662722576052404
811,17.191825471101158
812,16.84285563577678
813,17.10560616787285
814,20.242413189986706
815,21.487459805540396
816,21.529781442678683
817,13.662722576052404
818,17.191825471101158
819,16.84285563577678
820,17.10560616787285
821,20.242413189986706
822,21.487459805540396
823,21.529781442678683
824,13.662722576052404
825,17.191825471101158
826,16.84285563577678
827,17.10560616787285
828,20.242413189986706
829,21.487459805540396
830,21.529781442678683
831,13.662722576052404
832,17.191825471101158
833,16.84285563577678
834,17.10560616787285
835,20.242413189986706
836,21.487459805540396
837,21.529781442678683
838,13.662722576052404
839,17.191825471101158
840,16.84285563577678
841,19.496198033914848
842,22.303659514457998
843,24.390766369894205
844,24.827654649593537
845,15.73017118151307
846,19.066962865926687
847,18.80466128678097
848,19.496198033914848
849,22.303659514457998
850,24.390766369894205
851,24.827654649593537
852,15.73017118151307
853,19.066962865926687
854,18.80466128678097
855,19.496198033914848
856,22.303659514457998
857,24.390766369894205
858,24.827654649593537
859,15.73017118151307
860,19.066962865926687
861,18.80466128678097
862,19.496198033914848
863,22.303659514457998
864,24.390766369894205
865,24.827654649593537
866,15.73017118151307
867,19.066962865926687
868,18.80466128678097
869,23.704274253604538
870,25.240379242747363
871,27.46788622876193
872,28.02196967685401
873,18.98218903401196
874,22.49317582092388
875,22.561657103978966
876,23.704274253604538
877,25.240379242747363
878,27.46788622876193
879,28.02196967685401
880,18.98218903401196
881,22.49317582092388
882,22.561657103978966
883,23.704274253604538
884,25.240379242747363
885,27.46788622876193
886,28.02196967685401
887,18.98218903401196
888,22.49317582092388
889,22.561657103978966
890,23.704274253604538
891,25.240379242747363
892,27.46788622876193
893,28.02196967685401
894,18.98218903401196
895,22.49317582092388
896,22.561657103978966
897,23.704274253604538
898,25.240379242747363
899,27.46788622876193
900,31.23049571064614
901,35.85123600088318
902,36.35288825847947
903,39.90572536774883
904,41.14324369528397
905,43.07993082245054
906,47.83822519464832
907,31.23049571064614
908,35.85123600088318
909,36.35288825847947
910,39.90572536774883
911,41.14324369528397
912,43.07993082245054
913,47.83822519464832
914,31.23049571064614
915,35.85123600088318
916,36.35288825847947
917,39.90572536774883
918,41.14324369528397
919,43.07993082245054
920,47.83822519464832
921,31.23049571064614
922,35.85123600088318
923,36.35288825847947
924,39.90572536774883
925,41.14324369528397
926,43.07993082245054
927,47.83822519464832
928,31.23049571064614
929,35.85123600088318
930,36.35288825847947
931,45.33782533047417
932,47.10783279457885
933,49.65276133834998
934,54.44968422681932
935,35.00806565865405
936,41.129583929396375
937,41.78159126085025
938,45.33782533047417
939,47.10783279457885
940,49.65276133834998
941,54.44968422681932
942,35.00806565865405
943,41.129583929396375
944,41.78159126085025
945,45.33782533047417
946,47.10783279457885
947,49.65276133834998
948,54.44968422681932
949,35.00806565865405
950,41.129583929396375
951,41.78159126085025
952,45.33782533047417
953,47.10783279457885
954,49.65276133834998
955,54.44968422681932
956,35.00806565865405
957,41.129583929396375
958,41.78159126085025
959,52.81518161480768
960,57.009336059968014
961,60.37017542293906
962,65.34368402796558
963,41.31194528863956
964,47.93508619368666
965,49.35421687613215
966,52.81518161480768
967,57.009336059968014
968,60.37017542293906
969,65.34368402796558
970,41.31194528863956
971,47.93508619368666
972,49.35421687613215
973,52.81518161480768
974,57.009336059968014
975,60.37017542293906
976,65.34368402796558
977,41.31194528863956
978,47.93508619368666
979,49.35421687613215
980,52.81518161480768
981,57.009336059968014
982,60.37017542293906
983,65.34368402796558
984,41.31194528863956
985,47.93508619368666
986,49.35421687613215
987,52.81518161480768
988,57.009336059968014
989,60.37017542293906
990,46.06404305460285
991,52.5616000378261
992,52.572708958351825
993,57.92100043508766
994,61.03033453892603
995,63.96538325099589
996,67.72725602664187
997,46.06404305460285
998,52.5616000378261
999,52.572708958351825
1000,57.92100043508766
1001,61.03033453892603
1002,63.96538325099589
1003,67.72725602664187
1004,46.06404305460285
1005,52.5616000378261
1006,52.572708958351825
1007,57.92100043508766
1008,61.03033453892603
1009,63.96538325099589
1010,67.72725602664187
1011,46.06404305460285
1012,52.5616000378261
1013,52.572708958351825
1014,57.92100043508766
1015,61.03033453892603
1016,63.96538325099589
1017,67.72725602664187
1018,46.06404305460285
1019,52.5616000378261
1020,52.572708958351825
1021,64.26557271149724
1022,67.89612905256453
1023,71.91899618091144
1024,76.0036562762308
1025,49.4490183717377
1026,58.38755053187091
1027,58.608535098912256
1028,64.26557271149724
1029,67.89612905256453
1030,71.91899618091144
1031,76.0036562762308
1032,49.4490183717377
1033,58.38755053187091
1034,58.608535098912256
1035,64.26557271149724
1036,67.89612905256453
1037,71.91899618091144
1038,76.0036562762308
1039,49.4490183717377
1040,58.38755053187091
1041,58.608535098912256
1042,64.26557271149724
1043,67.89612905256453
1044,71.91899618091144
1045,76.0036562762308
1046,49.4490183717377
1047,58.38755053187091
1048,58.608535098912256
1049,76.1119308428094
1050,81.5179569793601
1051,86.24304233193618
1052,90.93989432661776
1053,59.78685850719544
1054,69.18940082083498
1055,70.22223969636414
1056,76.1119308428094
1057,81.5179569793601
1058,86.24304233193618
1059,90.93989432661776
1060,59.78685850719544
1061,69.18940082083498
1062,70.22223969636414
